particle_id,run_id,seed,iteration,particle_index,log_weight,family_id,subtype_id,reasoning
db42258c-e1f0-4f85-9b04-519945b15a9f,1d576d13-a6e5-4375-9d90-0385f5689b86,2,9,92,-264.5013122558594,I_M,I_M_voltage_dep_tau,"Snippet 4 has a single additional channel: M-type K+ current with single gate p, Boltzmann p_inf, and a bell-shaped voltage-dependent tau_p (tau_M_base=100 divided by 3.3*exp(...)+exp(...) denominator, clamped [1,500] ms). params[:,8] and params[:,9] are explicitly unused. This matches I_M_voltage_dep_tau."
3ddcd2d1-a0af-4c6f-8180-7b65a0f25871,1d576d13-a6e5-4375-9d90-0385f5689b86,2,9,93,-317.63653564453125,I_M_plus_I_NaP,I_M_plus_I_NaP_voltage_dep_tau,"Snippet 5 has two additional channels: (1) M-type K+ current with single gate p, Boltzmann p_inf, and a bell-shaped voltage-dependent tau_p (tau_M_base=430 fixed scalar divided by 3.3*exp(...)+exp(...) denominator, clamped [1,500] ms) -> voltage_dependent tau; (2) Persistent Na+ current (INaP) with instantaneous Boltzmann activation s_inf (no state variable ODE). This matches I_M_plus_I_NaP_voltage_dep_tau."
bf7fab74-943b-423b-9f77-28001f97e647,1d576d13-a6e5-4375-9d90-0385f5689b86,2,9,94,-274.766845703125,I_M_plus_I_NaP,I_M_plus_I_NaP_voltage_dep_tau,"Two additional channels: (1) M-type K+ current with single gate p, bell-shaped voltage-dependent tau_p using TAU_M_FIXED/(3.3*exp(v1/20)+exp(-v1/20)) form (Wang 1998 style, voltage-dependent denominator); (2) Persistent Na+ current (INaP) with instantaneous Boltzmann activation m_NaP_inf (no state variable ODE). This matches I_M_plus_I_NaP_voltage_dep_tau: voltage-dependent tau for I_M paired with instantaneous INaP."
797ac47f-8e93-4a01-b476-9f02f2da7353,7e916310-bb41-4c31-9c69-b85f231b69be,4,1,1,-293.11334228515625,I_M,I_M_voltage_dep_tau,"Single additional channel: M-type K+ current with single gate p, no inactivation. tau_p(x) = param_j / (3.3*exp(dv/40) + exp(-dv/20)) — a bell-shaped voltage-dependent time constant (asymmetric exponential denominator, voltage-dependent). This is a voltage-dependent tau, matching I_M_voltage_dep_tau."
f81c60d5-b21e-4dce-8422-ff8d8e3109ca,7e916310-bb41-4c31-9c69-b85f231b69be,4,1,2,-252.7992553710937,I_M,I_M_fixed_tau,"Single additional channel: M-type K+ current with single gate p, Boltzmann p_inf, and tau_p = param_j (a fixed scalar constant drawn directly from params[:,9], not voltage-dependent). The comment explicitly states 'tau_p = param_j (ms); constant (not voltage-dependent) for parsimony'. This matches I_M_fixed_tau: tau_type=fixed_scalar."
0c1a96b4-499c-488b-8fed-7f4d0595a3f7,7e916310-bb41-4c31-9c69-b85f231b69be,4,1,3,-285.2783508300781,I_M,I_M_voltage_dep_tau,"Single additional channel: M-type K+ current with single gate p, Boltzmann p_inf, and tau_p(x) = tau_max_Km / (exp(v1/20) + exp(-v1/20)) = tau_max/(2*cosh(v1/20)) — a bell-shaped voltage-dependent time constant (cosh form). This matches I_M_voltage_dep_tau: tau_type=voltage_dependent."
a35918a0-cab4-420d-b6ac-f98eb6dd5647,7e916310-bb41-4c31-9c69-b85f231b69be,4,1,4,-258.2597961425781,I_M,I_M_voltage_dep_tau,"Single additional channel: M-type K+ current with single gate p, Boltzmann p_inf, and tau_p(x) = param_j / (exp(dv/40) + exp(-dv/20)) — a bell-shaped voltage-dependent time constant (asymmetric exponential denominator). This matches I_M_voltage_dep_tau: tau_type=voltage_dependent."
c1e69647-6581-4a6d-ac64-e1a8dc1e2db6,7e916310-bb41-4c31-9c69-b85f231b69be,4,1,5,-262.26513671875,I_M,I_M_voltage_dep_tau,"Single M-current gate p with Boltzmann steady-state p_inf and a bell-shaped voltage-dependent tau_p: denom = 3.3*Exp(dv/40) + Exp(-dv/20) + 1e-6, tau_p = param_j/denom. This is a classic voltage-dependent (bell-shaped) time constant -> I_M_voltage_dep_tau."
583e97ba-c0ea-4a6c-9fe0-5f281c323c67,7e916310-bb41-4c31-9c69-b85f231b69be,4,1,6,-259.48590087890625,I_M,I_M_voltage_dep_tau,"Single M-current gate p with Boltzmann steady-state p_inf and bell-shaped voltage-dependent tau_p: denom = 3.3*(Exp(dv/40)+Exp(-dv/20)), tau_p = param_j/denom. Voltage-dependent bell-shaped time constant -> I_M_voltage_dep_tau."
4a72a63a-2116-4e7d-8bb8-fdadfea052d3,7e916310-bb41-4c31-9c69-b85f231b69be,4,1,7,-419.8309631347656,I_M,I_M_fixed_tau,"Single M-current gate p with Boltzmann steady-state p_inf. The tau_p function returns param_j * 0.1, a constant scalar independent of voltage, precomputed as tau_p_val before the loop. This is a fixed scalar time constant -> I_M_fixed_tau."
21af6cce-2b69-4426-b50a-b615d796c4d9,7e916310-bb41-4c31-9c69-b85f231b69be,4,1,8,-271.39068603515625,I_M,I_M_voltage_dep_tau,"Single M-current gate p with Boltzmann steady-state p_inf and bell-shaped voltage-dependent tau_p: denom = 3.3*Exp(v1/40) + Exp(-v1/20), tau_p = param_j/denom. Voltage-dependent bell-shaped time constant -> I_M_voltage_dep_tau."
855c317c-d751-446f-88bc-65714f332b29,7e916310-bb41-4c31-9c69-b85f231b69be,4,1,9,-274.5622253417969,I_M,I_M_fixed_tau,"Single M-current gate p with Boltzmann steady-state p_inf. The time constant is param_j used directly (p[:, i] = p_ss + (p_prev - p_ss) * Exp(-tstep / param_j)), a fixed scalar with no voltage dependence. This is a fixed scalar time constant -> I_M_fixed_tau."
1d81e9fe-e8f6-4f6c-9fc4-356de22d93ff,7e916310-bb41-4c31-9c69-b85f231b69be,4,1,10,-294.3233337402344,I_M,I_M_voltage_dep_tau,"Single M-current gate p with Boltzmann p_inf. The tau_p function computes rate = 3.3*Exp(dv/40) + Exp(-dv/20) and returns param_j/rate — this is a voltage-dependent (bell-shaped) time constant, not a fixed scalar. Matches I_M_voltage_dep_tau."
05b53835-901c-42bb-b782-86d97be61163,8676b219-4d75-42a8-9949-196395b35f82,3,1,1,-280.7630920410156,I_M,I_M_voltage_dep_tau,"Single M-current gate p with Boltzmann p_inf. The tau_p function uses denom = Exp(dv) + Exp(-dv) = 2*cosh((V-V_half)/30), giving a voltage-dependent (cosh bell-shaped) time constant. This is voltage_dependent tau -> I_M_voltage_dep_tau."
6d8f8cd8-d92e-4bb1-939c-92fa76a76a49,8676b219-4d75-42a8-9949-196395b35f82,3,1,3,-306.503662109375,I_M,I_M_fixed_tau,"Single M-current gate p with Boltzmann p_inf. The time constant tau_p_val = torch.clamp(-param_j, min=5.0, max=300.0) is precomputed before the loop as a fixed scalar (voltage-independent). This matches the fixed_scalar tau criterion -> I_M_fixed_tau."
d6eeb8e1-72d5-4db3-981a-64bfa9458ba5,8676b219-4d75-42a8-9949-196395b35f82,3,1,4,-280.371337890625,I_M,I_M_voltage_dep_tau,"Single M-current gate p using alpha_p = 1e-3*Exp(0.1*(V-V_half_M)) and beta_p = 1e-3*Exp(-0.1*(V-V_half_M)). The time constant tau_x(a_p, b_p) = 1/(alpha_p+beta_p) varies with voltage (symmetric exponential alpha/beta -> bell-shaped tau). This is voltage_dependent tau -> I_M_voltage_dep_tau."
d2c59bf1-7ebe-45b4-acc1-acb9ddcd74ef,8676b219-4d75-42a8-9949-196395b35f82,3,1,5,-300.9393310546875,I_M,I_M_voltage_dep_tau,Single M-current gate p with Boltzmann p_inf_fn. The tau_p_fn computes denom = Exp(-dv) + Exp(dv) = 2*cosh((V-V_half)/40) and returns tau_M_scale/denom — a voltage-dependent bell-shaped time constant. This matches I_M_voltage_dep_tau.
17ca55cb-3bf9-4508-a77d-71f8ebee838e,8676b219-4d75-42a8-9949-196395b35f82,3,1,6,-292.74822998046875,I_M,I_M_voltage_dep_tau,"Single M-gate p with alpha_p = base * Exp(k_M * (x - V_half_M)) and beta_p = base * Exp(-k_M * (x - V_half_M)), where base = tau_rate * 1e-4 + 1e-6. The time constant tau_p = 1/(alpha_p + beta_p) = 1/(2*base*cosh(k_M*(V-V_half_M))) is bell-shaped and voltage-dependent. This matches the voltage_dependent tau criterion for I_M."
f332054e-02fb-4b22-a95c-1026104adaa4,8676b219-4d75-42a8-9949-196395b35f82,3,1,7,-288.6531066894531,I_M,I_M_voltage_dep_tau,"Single M-gate p with p_inf as a sigmoid and tau_p_func = tau_max_M / (Exp(dv) + Exp(-dv)), which is a bell-shaped (cosh-form) voltage-dependent time constant. tau_max_M is a parameter but the tau itself varies with V. This matches the voltage_dependent tau criterion for I_M."
1484a240-2a91-4e99-a1b2-2b740eb87641,8676b219-4d75-42a8-9949-196395b35f82,3,1,8,-286.13653564453125,I_M,I_M_voltage_dep_tau,Single M-gate p with alpha_p = 1e-3 * Exp(0.04 * (x - V_half_M)) and beta_p = 1e-3 * Exp(-0.04 * (x - V_half_M)). The resulting tau_p = 1/(alpha_p + beta_p) = 1/(2e-3 * cosh(0.04*(V-V_half_M))) is bell-shaped and voltage-dependent. This matches the voltage_dependent tau criterion for I_M.
9ee2b249-06eb-49b6-8fd9-4f1030387f96,8676b219-4d75-42a8-9949-196395b35f82,3,1,9,-292.2757568359375,I_M,I_M_voltage_dep_tau,"Single M-gate p with alpha_p = rate * Exp(0.05 * (x - V_half_M)) and beta_p = rate * Exp(-0.05 * (x - V_half_M)), where rate = 1/(-tau_M_sc + 1e-6). The resulting tau_p = 1/(alpha_p + beta_p) = 1/(2*rate*cosh(0.05*(V-V_half_M))) is bell-shaped and voltage-dependent. This matches the voltage_dependent tau criterion for I_M."
277a123f-e40e-41f1-b3e0-afdb50a58d3f,8676b219-4d75-42a8-9949-196395b35f82,3,1,10,-280.43511962890625,I_M,I_M_fixed_tau,"Single M-gate p with p_inf as a sigmoid and tau_M = torch.clamp(-params[:,9], min=10.0, max=3000.0), which is a fixed scalar per batch element precomputed before the loop. The gate update is p[:, i] = p_ss + (p_prev - p_ss) * Exp(-tstep / tau_M) with no voltage dependence in tau. This matches the fixed_scalar tau criterion for I_M."
f3b9d2bc-ea78-461c-bea0-c94fe2b3d3ea,a95d9575-b62a-4015-a7db-21dbbab2792a,1,13,112,-332.2632141113281,I_M_plus_I_A,I_M_plus_I_A,"Snippet 1 implements two additional channels beyond base HH: (1) IKm (M-type K+) with a single activation gate p, bell-shaped voltage-dependent tau_p (denom = exp(0.04*v1)+exp(-0.04*v1)), and (2) IA (A-type K+) with instantaneous activation a_inf and slow inactivation gate b with fixed tau_b=150 ms. This matches the I_M_plus_I_A subtype: has_inactivation_gate=true (b gate for IA) and secondary=I_A."
e3c0db97-af2b-41ed-8411-956cfb2cb895,a95d9575-b62a-4015-a7db-21dbbab2792a,1,13,113,-292.2869873046875,I_M_plus_I_A,I_M_plus_I_A,"Snippet 2 implements two additional channels: (1) IKm with single gate p, bell-shaped voltage-dependent tau_p (denom = exp(0.03*v1)+exp(-0.03*v1)), and (2) IA (A-type K+) with instantaneous activation a_inf and slow inactivation gate b with fixed tau_b=150 ms. This matches I_M_plus_I_A: has_inactivation_gate=true for the IA b-gate, secondary=I_A."
72682093-35d6-48b3-8227-57c3ce12a849,a95d9575-b62a-4015-a7db-21dbbab2792a,1,13,114,-301.0632019042969,I_M_plus_I_A,I_M_plus_I_A,"Snippet 3 implements two additional channels: (1) IKm with single gate p, bell-shaped voltage-dependent tau_p (denom = exp(0.03*v1)+exp(-0.03*v1)), and (2) I_A (A-type K+) with quasi-steady-state activation a_inf_A and slow inactivation gate b with fixed tau_b=150 ms. Matches I_M_plus_I_A: has_inactivation_gate=true (b gate), secondary=I_A."
2955d94b-8d84-4e09-a810-e8a8b81d211f,a95d9575-b62a-4015-a7db-21dbbab2792a,1,13,115,-290.93682861328125,I_M_plus_I_A,I_M_plus_I_A,"Snippet 4 implements two additional channels: (1) IKm with single gate p, bell-shaped voltage-dependent tau_p (denom = exp(0.03*v1)+exp(-0.03*v1)), and (2) I_A (A-type K+) with instantaneous activation a_inf_A and slow inactivation gate b with fixed tau_b=150 ms. Matches I_M_plus_I_A: has_inactivation_gate=true (b gate for I_A), secondary=I_A."
3f8bc39d-536e-4c32-a967-1bc6793eb126,a95d9575-b62a-4015-a7db-21dbbab2792a,1,13,116,-306.123779296875,I_M_plus_I_A,I_M_plus_I_A,"Snippet 5 implements two additional channels: (1) IKm with single gate p, bell-shaped voltage-dependent tau_p (denom = exp(0.03*v1)+exp(-0.03*v1)), and (2) IA (A-type K+) with instantaneous activation a_inf and slow inactivation gate b with fixed tau_b_ms=150 ms. Matches I_M_plus_I_A: has_inactivation_gate=true (b gate for IA), secondary=I_A."
1b1055f8-b599-4a31-8113-6007766d1827,a95d9575-b62a-4015-a7db-21dbbab2792a,1,13,117,-308.9664306640625,I_M_plus_I_A,I_M_plus_I_A,"Two additional channels: (1) IKm M-type K+ with single gate p, bell-shaped voltage-dependent tau_p (cosh form: exp(0.04*v1)+exp(-0.04*v1)), and (2) IA A-type transient K+ with instantaneous activation a_inf (no ODE) and slow inactivation gate b with fixed tau_b=150ms. This matches I_M_plus_I_A: has_inactivation_gate=true for the pair due to IA inactivation gate b, secondary=I_A."
2ee1f46c-6e01-4782-bd94-8c09664c06b2,a95d9575-b62a-4015-a7db-21dbbab2792a,1,13,118,-309.3526611328125,I_M_plus_I_A,I_M_plus_I_A,"Two additional channels: (1) IKm M-type K+ with single gate p, bell-shaped voltage-dependent tau_p (cosh form: exp(0.03*v1)+exp(-0.03*v1), slightly wider bell), and (2) IA A-type transient K+ with instantaneous activation a_inf (no ODE) and slow inactivation gate b with fixed tau_b=150ms. Matches I_M_plus_I_A: has_inactivation_gate=true due to IA inactivation gate b, secondary=I_A."
32ed4b4f-1b64-445d-9b55-46d9fca6a78a,a95d9575-b62a-4015-a7db-21dbbab2792a,1,13,119,-295.92877197265625,I_M_plus_I_A,I_M_plus_I_A,"Two additional channels: (1) IKm M-type K+ with single gate p, bell-shaped voltage-dependent tau_p (cosh form: exp(0.03*v1)+exp(-0.03*v1)), and (2) IA A-type transient K+ with instantaneous activation a_inf (no ODE) and slow inactivation gate b with fixed tau_b=150ms. Matches I_M_plus_I_A: has_inactivation_gate=true due to IA inactivation gate b, secondary=I_A."
ca317b18-c878-49a4-a775-6fc3e61fa766,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,142,-282.3813171386719,I_M,I_M_fixed_tau,"Single additional channel: M-type K+ current with gate w. Steady-state w_inf is a Boltzmann sigmoid. Time constant tau_w_const = params[:,9] is taken directly as a fixed scalar from the parameter vector (voltage-independent). No bell-shaped or cosh-based tau. Only one channel added (X2 slot unused). This matches I_M_fixed_tau: tau_type=fixed_scalar."
9ee52b89-5188-4185-a1d9-6bf064f34ecf,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,143,-270.50738525390625,I_M,I_M_fixed_tau,"Single additional channel: M-type K+ current with gate w. Steady-state w_inf is a Boltzmann sigmoid. Time constant tau_M = params[:,9] is taken directly as a positive scalar from the parameter vector (voltage-independent, no cosh/bell shape). X2 slot unused. Matches I_M_fixed_tau: tau_type=fixed_scalar."
1ce645bf-5ac8-4c74-ba52-ef750b7feecd,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,144,-286.2884521484375,I_M,I_M_voltage_dep_tau,Single M-gate w with Boltzmann w_inf and tau_w computed as tau_max_M / (3.3*(Exp((x-v_half_M)/40) + Exp(-(x-v_half_M)/20)) + 1e-6) — a bell-shaped voltage-dependent denominator (Wang 1998 form). This is voltage_dependent tau -> I_M_voltage_dep_tau.
697753d1-12f8-4914-89ab-966b404321e4,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,145,-280.5800476074219,I_M,I_M_voltage_dep_tau,Single M-gate w with Boltzmann w_inf and tau_w_fn computed as tau_M_scale / (30.0 * (Exp((x-V_half_M)/40) + Exp(-(x-V_half_M)/20) + 1e-7)) + 1.0 — voltage-dependent bell-shaped denominator. This is voltage_dependent tau -> I_M_voltage_dep_tau.
54fc70cf-3250-4201-a03d-bc2b380aa029,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,146,-286.6839599609375,I_M,I_M_voltage_dep_tau,Single M-gate w with Boltzmann w_inf and tau_w_fn using 3.3*(Exp((x-param_i)/40) + Exp(-(x-param_i)/20)) in denominator — classic Wang 1998 bell-shaped voltage-dependent time constant. This is voltage_dependent tau -> I_M_voltage_dep_tau.
dc937a43-e8ad-4fab-9019-3ab4149bd651,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,147,-274.5453491210937,I_M,I_M_fixed_tau,"Single M-gate w with Boltzmann w_inf. The time constant tau_M_safe = torch.clamp(torch.abs(params[:,9]), min=1.0, max=3000.0) is a fixed scalar per batch element, precomputed before the loop with no voltage dependence. This is fixed_scalar tau -> I_M_fixed_tau."
c8c728e4-da1f-4676-b98b-d9c4ba1005cf,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,148,-287.54595947265625,I_M,I_M_fixed_tau,"Single M-gate w with Boltzmann w_inf. The time constant tau_M = torch.clamp(-params[:,9], min=1e-3) is a fixed scalar per batch element, precomputed before the loop with no voltage dependence. This is fixed_scalar tau -> I_M_fixed_tau."
b85306db-8cde-42e8-b2fe-ae1165d64b6e,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,149,-290.8862609863281,I_M,I_M_fixed_tau,"Single M-current gate w with Boltzmann w_inf. The time constant tau_w is extracted directly from params[:,9] (negated and clamped to [5.0, 2000.0] ms) — it is a fixed scalar per batch element, not a function of voltage. No bell-shaped or voltage-dependent tau computation is present. This matches tau_type=fixed_scalar -> I_M_fixed_tau."
29015066-89d2-4060-8e0c-ceba40f1eb23,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,150,-273.0038757324219,I_M,I_M_voltage_dep_tau,"Single M-current gate w with Boltzmann w_inf. The tau_w function computes a bell-shaped voltage-dependent time constant: tau_abs / (3.3*(Exp(dv/40) + Exp(-dv/20)) + 1e-7), where dv = x - V_half_M. This is the classic Wang 1998 cosh-like form, making tau_type=voltage_dependent -> I_M_voltage_dep_tau."
11394a45-a452-4250-89fb-aeb7cb2461e0,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,151,-351.4993591308594,I_M,I_M_voltage_dep_tau,"Single M-current gate w with Boltzmann w_inf. The tau_w function uses a bell-shaped voltage-dependent denominator: 3.3*(Exp((x-v_half)/40) + Exp(-(x-v_half)/20)) + 1e-6, scaled by tau_scale. This is the Wang 1998 voltage-dependent form -> tau_type=voltage_dependent -> I_M_voltage_dep_tau."
0cd32e19-2dfa-450c-8374-61bb0bf6412f,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,152,-274.1079406738281,I_M,I_M_voltage_dep_tau,"Single M-current gate w with Boltzmann w_inf. The tau_w_fn computes 1.0 / (3.3*(Exp(dv/40) + Exp(-dv/20))), a bell-shaped voltage-dependent time constant (no learned scalar numerator, but still voltage-dependent). This matches tau_type=voltage_dependent -> I_M_voltage_dep_tau."
94ab6183-cf2e-4e21-84c0-b3131aaf346e,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,153,-287.2088317871094,I_M,I_M_voltage_dep_tau,"Single M-current gate w with Boltzmann w_inf. The tau_w_fn computes tau_scale / (3.3*(Exp(dv/40) + Exp(-dv/20)) + 1e-7), a bell-shaped voltage-dependent time constant scaled by tau_scale from params[:,9]. This is the Wang 1998 form -> tau_type=voltage_dependent -> I_M_voltage_dep_tau."
207112e4-2b39-44a3-b288-e376335becf7,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,154,-288.9197082519531,I_M,I_M_voltage_dep_tau,"Single M-current activation gate w (no inactivation). tau_w_fn computes a bell-shaped voltage-dependent time constant: tau_scale / (3.3 * (Exp((V-V_half)/40) + Exp(-(V-V_half)/20)) + 1e-7). The denominator varies with V, making this a voltage-dependent tau. This matches I_M_voltage_dep_tau."
1aa1eb48-7d64-49a4-8048-3325855a6a5e,357f9623-981c-4653-b08b-ba8f0d8d5e25,0,15,155,-285.1555480957031,I_M,I_M_voltage_dep_tau,"Single M-current activation gate w with Boltzmann steady-state w_inf and a bell-shaped voltage-dependent time constant tau_w_fn = tau_scale / (3.3 * (Exp((V-V_half)/40) + Exp(-(V-V_half)/20)) + 1e-7). The tau varies with V (bell-shaped denominator), classifying this as I_M_voltage_dep_tau."
47b4d118-8620-41ea-bcc1-0f8509d2b069,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,11,-262.29937744140625,I_M,I_M_voltage_dep_tau,"Single M-current activation gate p with Boltzmann p_inf and a voltage-dependent tau_p: param_j / (3.3 * Exp(dv/40) + Exp(-dv/20)), where dv = V - V_half_M. The denominator is a function of V (bell-shaped), so tau is voltage-dependent. Classifies as I_M_voltage_dep_tau."
be7044be-4ac6-4549-bd0d-70baea05818f,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,12,-276.7447814941406,I_M,I_M_fixed_tau,"Single M-current activation gate p with Boltzmann p_inf. The time constant tau_p_Km = params[:, 9] is a fixed scalar drawn directly from a parameter with no voltage dependence. The comment explicitly states 'Voltage-independent tau keeps the model parsimonious'. This matches I_M_fixed_tau (tau_type=fixed_scalar)."
d0c92e3b-a6dc-44d9-bf7a-ee76efb2a99e,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,13,-455.2565612792969,I_M,I_M_fixed_tau,"Single M-current activation gate p with Boltzmann p_inf (v_half = Vt - 35 mV, fixed). The time constant tau_p = params[:, 7] is a constant scalar from a learned parameter with no voltage dependence. The update is p_ss + (p_prev - p_ss) * Exp(-tstep / tau_p) with tau_p being a fixed scalar. This matches I_M_fixed_tau (tau_type=fixed_scalar)."
4d70ab7c-94c8-4189-8d27-5b62a35487df,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,14,-302.7768859863281,I_M,I_M_fixed_tau,"Single M-type K+ current with one activation gate p. Steady-state p_inf is a Boltzmann function of V. The time constant tau_Km is drawn directly from params[:,8] as a fixed scalar (voltage-independent). The update is: p[:,i] = p_ss + (p[:,i-1] - p_ss) * Exp(-tstep / tau_Km). No voltage-dependent tau computation, no inactivation gate, no second channel. -> I_M_fixed_tau."
875bb35a-92fd-4b40-ab1b-da9889cdc9f1,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,15,-361.55810546875,I_M,I_M_fixed_tau,"Single M-type K+ current with one activation gate p. Steady-state p_inf_fn is a Boltzmann function of V. The time constant tau_p is drawn directly from params[:,7] as a fixed scalar (voltage-independent constant). The update is: p[:,i] = p_ss + (p[:,i-1] - p_ss) * Exp(-tstep / tau_p). No voltage-dependent tau, no inactivation gate, no second channel. -> I_M_fixed_tau."
8c2ecfb3-2d82-466b-99c4-cdfc2b4b4212,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,16,-289.36334228515625,I_M,I_M_fixed_tau,"Single M-type K+ current with one activation gate p. Steady-state p_inf is a Boltzmann function of V. The time constant tau_Km is drawn from params[:,9] as a fixed scalar, clamped with torch.clamp(tau_Km, min=1e-3) but otherwise voltage-independent. The update is: p[:,i] = p_ss + (p_prev - p_ss) * Exp(-tstep / tau_p). No voltage-dependent tau, no inactivation gate, no second channel. -> I_M_fixed_tau."
61c994f7-3fba-4ec5-96f1-2bf4f13380ee,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,17,-299.5948181152344,I_M,I_M_fixed_tau,"Single M-type K+ current with one activation gate p. Steady-state p_inf is a Boltzmann function of V. The time constant tau_p is drawn directly from params[:,7] as a fixed scalar (voltage-independent), clamped with torch.clamp(tau_p, min=1e-3). The update is: p[:,i] = p_ss + (p[:,i-1] - p_ss) * Exp(-tstep / tau_p_clamped). No voltage-dependent tau, no inactivation gate, no second channel. -> I_M_fixed_tau."
8b77387b-af2e-48e7-a6a3-7d8d709846b9,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,18,-312.1942138671875,I_M,I_M_fixed_tau,"Single M-type K+ current with one activation gate p. Steady-state p_inf_fn is a Boltzmann function of V. The time constant tau_p is drawn directly from params[:,7] as a fixed scalar (voltage-independent constant). The update is: p[:,i] = p_ss + (p[:,i-1] - p_ss) * Exp(-tstep / tau_p). No voltage-dependent tau, no inactivation gate, no second channel. -> I_M_fixed_tau."
6a1eb7ab-0891-4ba0-b4d2-25ee176c4bc3,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,19,-283.9154663085937,I_M,I_M_fixed_tau,"Single M-current gate p with Boltzmann p_inf. Time constant is tau_Km = params[:,7], a fixed scalar drawn directly from params with no voltage dependence. The update is: p[:,i] = p_ss + (p[:,i-1] - p_ss) * Exp(-tstep / tau_Km). This is a fixed scalar tau -> I_M_fixed_tau."
adb205b5-ab75-4b3d-b8e5-5b686fc81bf5,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,20,-355.61846923828125,I_M,I_M_fixed_tau,"Single M-current gate p with Boltzmann p_inf. Time constant is tau_p = params[:,7], a fixed scalar from params with no voltage dependence. The update is: p[:,i] = p_ss + (p[:,i-1] - p_ss) * Exp(-tstep / tau_p). Fixed scalar tau -> I_M_fixed_tau."
815c91bb-a876-455f-bf8a-b3c6065cea13,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,21,-410.78521728515625,I_M,I_M_fixed_tau,"Single M-current gate p with Boltzmann p_inf. Time constant is tau_p = params[:,7], a fixed scalar from params with no voltage dependence. The update is: p[:,i] = p_ss + (p[:,i-1] - p_ss) * Exp(-tstep / tau_p). Fixed scalar tau -> I_M_fixed_tau."
f5939f0b-cc9e-4510-957c-62bb2dcd9108,7e916310-bb41-4c31-9c69-b85f231b69be,4,2,22,-252.48190307617188,I_M,I_M_voltage_dep_tau,"Single M-current gate p with Boltzmann p_inf. The time constant tau_p(x) is a bell-shaped (cosh-like) function of voltage: denom = 3.3*(Exp(dv/40) + Exp(-dv/40)), tau_p = (param_j*0.1 + 50)/denom. This is a voltage-dependent tau -> I_M_voltage_dep_tau."
0b59e1b0-a641-451b-a4c3-ff6090a6be7e,a95d9575-b62a-4015-a7db-21dbbab2792a,1,14,121,-333.1825866699219,I_M_plus_I_h,I_M_plus_I_h_voltage_dep_tau,"Two additional channels: (1) M-current gate p with bell-shaped voltage-dependent tau_p (cosh-based: tau_max*2/(Exp(0.04*v1)+Exp(-0.04*v1))), and (2) Ih/HCN gate q with inverted Boltzmann q_inf and fixed scalar tau_q_val=200ms. This is I_M with voltage-dependent tau paired with Ih -> I_M_plus_I_h_voltage_dep_tau."
37ea9670-02dc-43fc-b704-d6972c3de70f,a95d9575-b62a-4015-a7db-21dbbab2792a,1,14,122,-307.7853088378906,I_M_plus_I_NaP,I_M_plus_I_NaP_fixed_tau,"Snippet 1 has two additional channels: (1) IKm M-type K+ current with a single activation gate p, Boltzmann p_inf, and a CONSTANT (voltage-independent) time constant tau_p_const = clamp(-param_j, min=1e-4) — explicitly described as 'CHANGE 1: constant instead of bell-shaped'; (2) INaP persistent Na+ current with instantaneous Boltzmann activation q_inf (tau_q = 1 ms fixed, quasi-instantaneous, no bell-shaped voltage-dependent tau). The IKm tau is a fixed scalar (not voltage-dependent), and the secondary channel is I_NaP with no ODE state variable in the traditional sense (very fast tau). This matches I_M_plus_I_NaP_fixed_tau: tau_type=fixed_scalar AND secondary=I_NaP."
1dbdbefe-ea82-486c-9584-18e0c9acb6a2,a95d9575-b62a-4015-a7db-21dbbab2792a,1,14,123,-310.5687561035156,I_M_plus_I_A,I_M_plus_I_A,"Snippet 2 has two additional channels: (1) IKm M-type K+ current with single activation gate p, Boltzmann p_inf, and a bell-shaped voltage-dependent tau_p (denom = exp(0.04*v1) + exp(-0.04*v1) = 2*cosh(0.04*v1)); (2) IA A-type transient K+ current with instantaneous activation a_inf (no state variable) and slow inactivation gate b with fixed tau_b = 150 ms. This matches I_M_plus_I_A: has_inactivation_gate=true (b gate for IA) AND secondary=I_A."
